title,artist,top genre,year,bpm,energy,danceability ,dB,liveness,valence,duration,acousticness,speechiness ,popularity,country
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,r&b,2011.0,146.0,68.0,77.0,-6.0,14.0,54.0,223.0,3.0,18.0,73.0,US
Never Say Never,Justin Bieber,canadian pop,2011.0,97.0,81.0,74.0,-5.0,30.0,63.0,228.0,2.0,7.0,73.0,CA
Skinny Love,Birdy,neo mellow,2011.0,166.0,29.0,38.0,-8.0,12.0,17.0,201.0,95.0,5.0,73.0,GB
Bangarang (feat. Sirah),Skrillex,brostep,2011.0,110.0,97.0,72.0,-2.0,32.0,58.0,215.0,1.0,20.0,72.0,US
I Need A Doctor,Dr. Dre,g funk,2011.0,156.0,95.0,59.0,-5.0,31.0,40.0,284.0,9.0,45.0,72.0,US
Princess of China,Coldplay,permanent wave,2011.0,85.0,69.0,42.0,-6.0,29.0,24.0,239.0,0.0,3.0,72.0,GB
The Show Goes On,Lupe Fiasco,chicago rap,2011.0,143.0,89.0,59.0,-4.0,16.0,65.0,240.0,2.0,12.0,72.0,US
Tonight Tonight,Hot Chelle Rae,dance rock,2011.0,100.0,78.0,69.0,-5.0,16.0,81.0,200.0,8.0,12.0,72.0,US
Best Thing I Never Had,Beyoncé,pop,2011.0,99.0,65.0,55.0,-4.0,9.0,30.0,254.0,14.0,3.0,71.0,US
Deuces (feat. Tyga & Kevin McCall),Chris Brown,r&b,2011.0,74.0,74.0,69.0,-5.0,8.0,22.0,277.0,3.0,11.0,71.0,US
When I Was Your Man,Bruno Mars,dance pop,2012.0,73.0,28.0,61.0,-9.0,9.0,39.0,214.0,93.0,4.0,89.0,US
Locked out of Heaven,Bruno Mars,dance pop,2012.0,144.0,70.0,73.0,-4.0,31.0,87.0,233.0,5.0,4.0,88.0,US
Demons,Imagine Dragons,modern rock,2012.0,90.0,71.0,51.0,-3.0,27.0,43.0,178.0,19.0,3.0,86.0,US
Lost,Frank Ocean,lgbtq+ hip hop,2012.0,123.0,60.0,91.0,-5.0,17.0,50.0,234.0,3.0,23.0,86.0,US
What Makes You Beautiful,One Direction,boy band,2012.0,125.0,79.0,73.0,-2.0,6.0,89.0,200.0,1.0,7.0,86.0,UNKNOWN
Payphone,Maroon 5,pop,2012.0,110.0,75.0,74.0,-5.0,29.0,55.0,231.0,2.0,4.0,85.0,US
Call Me Maybe,Carly Rae Jepsen,canadian pop,2012.0,120.0,58.0,78.0,-7.0,11.0,66.0,193.0,1.0,4.0,83.0,CA
Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,pop rap,2012.0,146.0,92.0,64.0,-4.0,9.0,85.0,258.0,3.0,8.0,83.0,US
Don't You Worry Child - Radio Edit,Swedish House Mafia,edm,2012.0,129.0,84.0,61.0,-3.0,12.0,44.0,213.0,11.0,5.0,83.0,SE
Feel So Close - Radio Edit,Calvin Harris,dance pop,2012.0,128.0,92.0,71.0,-3.0,20.0,92.0,206.0,0.0,3.0,83.0,UNKNOWN
Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012.0,95.0,55.0,78.0,-7.0,13.0,44.0,243.0,35.0,5.0,83.0,US
Timber (feat. Ke$ha),Pitbull,dance pop,2012.0,130.0,96.0,58.0,-4.0,14.0,79.0,204.0,3.0,10.0,83.0,US
Titanium (feat. Sia),David Guetta,big room,2012.0,126.0,79.0,60.0,-4.0,13.0,30.0,245.0,7.0,10.0,83.0,FR
Classic,MKTO,pop,2012.0,102.0,79.0,72.0,-5.0,16.0,76.0,175.0,4.0,12.0,82.0,US
Treasure,Bruno Mars,dance pop,2012.0,116.0,69.0,87.0,-5.0,32.0,94.0,179.0,4.0,4.0,82.0,US
Everybody Talks,Neon Trees,modern rock,2012.0,155.0,92.0,47.0,-4.0,31.0,73.0,177.0,0.0,6.0,81.0,US
Hall of Fame (feat. will.i.am),The Script,celtic rock,2012.0,85.0,87.0,42.0,-4.0,12.0,63.0,203.0,7.0,6.0,81.0,IE
Little Talks,Of Monsters and Men,folk-pop,2012.0,103.0,76.0,46.0,-5.0,15.0,42.0,267.0,2.0,3.0,81.0,IS
Radioactive,Imagine Dragons,modern rock,2012.0,136.0,78.0,45.0,-4.0,67.0,24.0,187.0,11.0,6.0,81.0,US
Girl on Fire,Alicia Keys,neo soul,2012.0,93.0,71.0,48.0,-6.0,11.0,14.0,225.0,14.0,6.0,80.0,US
Ho Hey,The Lumineers,folk-pop,2012.0,80.0,47.0,68.0,-9.0,9.0,42.0,163.0,77.0,3.0,80.0,US
I Knew You Were Trouble.,Taylor Swift,pop,2012.0,77.0,47.0,62.0,-7.0,3.0,68.0,220.0,0.0,4.0,80.0,US
Starships,Nicki Minaj,hip pop,2012.0,125.0,72.0,75.0,-2.0,25.0,75.0,211.0,14.0,8.0,80.0,US
Thinkin Bout You,Frank Ocean,lgbtq+ hip hop,2012.0,130.0,34.0,72.0,-11.0,10.0,20.0,201.0,41.0,5.0,80.0,US
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,pop rap,2012.0,95.0,53.0,78.0,-7.0,5.0,67.0,236.0,6.0,29.0,80.0,US
Whistle,Flo Rida,dance pop,2012.0,104.0,94.0,75.0,-6.0,29.0,74.0,225.0,2.0,5.0,80.0,US
Wild Ones (feat. Sia),Flo Rida,dance pop,2012.0,127.0,86.0,61.0,-5.0,26.0,44.0,233.0,10.0,6.0,80.0,US
Die Young,Kesha,dance pop,2012.0,128.0,70.0,71.0,-5.0,22.0,80.0,212.0,0.0,5.0,79.0,US
Drive By,Train,dance pop,2012.0,122.0,84.0,77.0,-3.0,8.0,72.0,196.0,0.0,3.0,79.0,US
Feel This Moment (feat. Christina Aguilera),Pitbull,dance pop,2012.0,136.0,76.0,67.0,-4.0,34.0,54.0,230.0,4.0,16.0,79.0,US
Good Feeling,Flo Rida,dance pop,2012.0,128.0,89.0,71.0,-4.0,31.0,68.0,248.0,6.0,7.0,79.0,US
Good Time,Owl City,indietronica,2012.0,126.0,87.0,56.0,-4.0,37.0,68.0,206.0,2.0,14.0,79.0,US
Skyfall,Adele,british soul,2012.0,76.0,55.0,35.0,-7.0,11.0,8.0,286.0,42.0,3.0,79.0,GB
Stay,Rihanna,barbadian pop,2012.0,112.0,31.0,62.0,-10.0,12.0,13.0,241.0,95.0,3.0,79.0,US
Diamonds,Rihanna,barbadian pop,2012.0,92.0,71.0,56.0,-5.0,11.0,39.0,225.0,0.0,5.0,78.0,US
On Top Of The World,Imagine Dragons,modern rock,2012.0,100.0,92.0,63.0,-6.0,8.0,76.0,192.0,8.0,15.0,78.0,US
One More Night,Maroon 5,pop,2012.0,93.0,82.0,72.0,-3.0,8.0,62.0,220.0,6.0,3.0,78.0,US
Video Games,Lana Del Rey,art pop,2012.0,73.0,25.0,24.0,-10.0,9.0,18.0,282.0,81.0,3.0,78.0,US
We Are Young (feat. Janelle Monáe),fun.,baroque pop,2012.0,184.0,64.0,38.0,-6.0,8.0,74.0,251.0,2.0,8.0,78.0,IT
Beauty And A Beat,Justin Bieber,canadian pop,2012.0,128.0,84.0,60.0,-5.0,7.0,53.0,228.0,0.0,6.0,77.0,CA
California Gurls,Katy Perry,pop,2012.0,125.0,75.0,79.0,-4.0,16.0,43.0,235.0,0.0,6.0,77.0,US
Clarity,Zedd,complextro,2012.0,128.0,78.0,51.0,-3.0,7.0,18.0,271.0,4.0,7.0,77.0,DE
Part Of Me,Katy Perry,pop,2012.0,130.0,92.0,68.0,-5.0,7.0,77.0,216.0,0.0,4.0,77.0,US
We Are Never Ever Getting Back Together,Taylor Swift,pop,2012.0,86.0,68.0,63.0,-6.0,12.0,75.0,193.0,1.0,9.0,77.0,US
Last Friday Night (T.G.I.F.),Katy Perry,pop,2012.0,126.0,82.0,65.0,-4.0,67.0,77.0,231.0,0.0,4.0,76.0,US
Little Things,One Direction,boy band,2012.0,110.0,22.0,71.0,-12.0,18.0,53.0,219.0,81.0,3.0,76.0,UNKNOWN
Live While We're Young,One Direction,boy band,2012.0,126.0,86.0,66.0,-2.0,14.0,93.0,200.0,5.0,5.0,76.0,UNKNOWN
Troublemaker (feat. Flo Rida),Olly Murs,dance pop,2012.0,106.0,86.0,76.0,-4.0,13.0,97.0,186.0,2.0,6.0,76.0,GB
Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,big room,2012.0,130.0,88.0,67.0,-3.0,26.0,55.0,195.0,6.0,4.0,76.0,FR
Boyfriend,Justin Bieber,canadian pop,2012.0,97.0,55.0,72.0,-6.0,13.0,33.0,171.0,4.0,5.0,75.0,CA
Another Love,Tom Odell,chill pop,2013.0,123.0,54.0,45.0,-9.0,9.0,13.0,244.0,70.0,4.0,92.0,GB
Sweater Weather,The Neighbourhood,modern alternative rock,2013.0,124.0,81.0,61.0,-3.0,10.0,40.0,240.0,5.0,3.0,91.0,US
Do I Wanna Know?,Arctic Monkeys,garage rock,2013.0,85.0,53.0,55.0,-8.0,22.0,41.0,272.0,19.0,3.0,89.0,GB
Why'd You Only Call Me When You're High?,Arctic Monkeys,garage rock,2013.0,92.0,63.0,69.0,-6.0,10.0,80.0,161.0,5.0,4.0,88.0,GB
Wake Me Up,Avicii,edm,2013.0,124.0,78.0,53.0,-6.0,16.0,64.0,247.0,0.0,5.0,87.0,SE
All of Me,John Legend,neo soul,2013.0,120.0,26.0,42.0,-7.0,13.0,33.0,270.0,92.0,3.0,86.0,US
Counting Stars,OneRepublic,piano rock,2013.0,122.0,71.0,66.0,-5.0,12.0,48.0,257.0,7.0,4.0,86.0,US
Safe And Sound,Capital Cities,metropopolis,2013.0,118.0,82.0,66.0,-5.0,10.0,77.0,193.0,0.0,3.0,84.0,US
Story of My Life,One Direction,boy band,2013.0,121.0,66.0,60.0,-6.0,12.0,29.0,245.0,23.0,5.0,84.0,UNKNOWN
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,electro,2013.0,116.0,81.0,79.0,-9.0,10.0,86.0,248.0,4.0,4.0,83.0,FR
All I Want,Kodaline,irish pop,2013.0,187.0,41.0,19.0,-10.0,8.0,16.0,306.0,17.0,5.0,82.0,IE
Love Me,Lil Wayne,hip hop,2013.0,125.0,63.0,67.0,-6.0,9.0,50.0,255.0,1.0,3.0,82.0,US
Stolen Dance,Milky Chance,german pop,2013.0,114.0,58.0,88.0,-9.0,8.0,73.0,314.0,43.0,4.0,82.0,DE
Wrecking Ball,Miley Cyrus,pop,2013.0,120.0,42.0,53.0,-6.0,11.0,35.0,221.0,41.0,3.0,82.0,US
Dark Horse,Katy Perry,pop,2013.0,132.0,59.0,65.0,-6.0,17.0,35.0,216.0,0.0,5.0,81.0,US
Roar,Katy Perry,pop,2013.0,90.0,77.0,67.0,-5.0,35.0,44.0,224.0,0.0,3.0,81.0,US
Royals,Lorde,art pop,2013.0,85.0,43.0,67.0,-10.0,13.0,34.0,190.0,12.0,12.0,81.0,NZ
We Can't Stop,Miley Cyrus,pop,2013.0,80.0,62.0,61.0,-6.0,37.0,48.0,231.0,1.0,3.0,81.0,US
Heart Attack,Demi Lovato,pop,2013.0,174.0,79.0,50.0,-5.0,24.0,50.0,211.0,7.0,10.0,80.0,US
Hey Brother,Avicii,edm,2013.0,125.0,78.0,55.0,-5.0,8.0,46.0,255.0,3.0,4.0,80.0,SE
Scream & Shout,will.i.am,dance pop,2013.0,130.0,69.0,77.0,-7.0,13.0,50.0,283.0,2.0,7.0,80.0,US
Still into You,Paramore,candy pop,2013.0,136.0,92.0,60.0,-4.0,6.0,77.0,216.0,1.0,4.0,80.0,US
The Monster,Eminem,detroit hip hop,2013.0,110.0,85.0,78.0,-4.0,12.0,62.0,250.0,5.0,7.0,80.0,US
Best Song Ever,One Direction,boy band,2013.0,118.0,88.0,65.0,-3.0,8.0,49.0,200.0,2.0,5.0,79.0,UNKNOWN
Mirrors,Justin Timberlake,dance pop,2013.0,77.0,51.0,57.0,-7.0,9.0,51.0,484.0,23.0,5.0,79.0,US
Power Trip (feat. Miguel),J. Cole,conscious hip hop,2013.0,100.0,61.0,67.0,-7.0,43.0,48.0,241.0,32.0,22.0,79.0,US
Team,Lorde,art pop,2013.0,100.0,58.0,69.0,-7.0,31.0,42.0,193.0,17.0,9.0,79.0,NZ
Unconditionally,Katy Perry,pop,2013.0,129.0,73.0,43.0,-5.0,21.0,35.0,229.0,0.0,4.0,79.0,US
Impossible,James Arthur,pop,2013.0,170.0,70.0,38.0,-5.0,11.0,30.0,209.0,14.0,9.0,78.0,GB
Love Me Again,John Newman,dance pop,2013.0,126.0,89.0,50.0,-5.0,10.0,21.0,240.0,0.0,4.0,78.0,UNKNOWN
Blurred Lines,Robin Thicke,dance pop,2013.0,120.0,60.0,85.0,-5.0,8.0,84.0,264.0,0.0,4.0,77.0,US
F**kin' Problems (feat. Draken  2 Chainz & Kendrick Lamar),A$AP Rocky,east coast hip hop,2013.0,96.0,69.0,85.0,-7.0,11.0,66.0,234.0,2.0,28.0,77.0,"US,"""""
Pompeii,Bastille,metropopolis,2013.0,127.0,72.0,68.0,-6.0,27.0,57.0,214.0,8.0,4.0,77.0,GB
Latch,Disclosure,edm,2013.0,122.0,73.0,50.0,-5.0,9.0,52.0,256.0,2.0,17.0,76.0,GB
Ain't It Fun,Paramore,candy pop,2013.0,104.0,89.0,61.0,-4.0,2.0,67.0,297.0,15.0,9.0,75.0,US
Black Skinhead,Kanye West,chicago rap,2013.0,130.0,81.0,77.0,-6.0,17.0,33.0,188.0,0.0,28.0,75.0,US
Cool Kids,Echosmith,electropop,2013.0,130.0,67.0,72.0,-6.0,12.0,79.0,238.0,4.0,3.0,75.0,UNKNOWN
Papaoutai,Stromae,belgian pop,2013.0,116.0,81.0,73.0,-7.0,6.0,25.0,232.0,3.0,8.0,75.0,BE
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,art pop,2013.0,126.0,81.0,57.0,-6.0,13.0,11.0,215.0,2.0,6.0,75.0,US
Come & Get It,Selena Gomez,pop,2013.0,80.0,79.0,55.0,-4.0,8.0,57.0,232.0,1.0,5.0,74.0,US
Roar,Katy Perry,pop,2013.0,180.0,77.0,55.0,-5.0,35.0,46.0,224.0,0.0,4.0,74.0,US
Let Her Go,Passenger,folk-pop,2013.0,75.0,55.0,48.0,-7.0,10.0,24.0,253.0,37.0,7.0,72.0,GB
Turn Down for What,DJ Snake,edm,2013.0,100.0,80.0,82.0,-4.0,6.0,8.0,214.0,0.0,16.0,72.0,FR
We Own It (Fast & Furious),2 Chainz,atl hip hop,2013.0,172.0,90.0,56.0,-5.0,5.0,56.0,228.0,5.0,40.0,72.0,US
I Love It (feat. Charli XCX),Icona Pop,candy pop,2013.0,126.0,91.0,71.0,-3.0,15.0,82.0,157.0,1.0,3.0,71.0,SE
Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,electro,2013.0,100.0,66.0,83.0,-8.0,8.0,67.0,354.0,8.0,6.0,71.0,FR
This Is What It Feels Like,Armin van Buuren,dutch trance,2013.0,130.0,83.0,55.0,-5.0,6.0,14.0,204.0,4.0,3.0,71.0,NL
Work Bitch,Britney Spears,dance pop,2013.0,128.0,82.0,63.0,-7.0,7.0,85.0,248.0,16.0,16.0,71.0,US
Chocolate,The 1975,modern alternative rock,2013.0,100.0,94.0,61.0,-4.0,37.0,61.0,225.0,0.0,6.0,70.0,GB
High Hopes,Kodaline,irish pop,2013.0,77.0,49.0,49.0,-6.0,19.0,22.0,230.0,58.0,3.0,69.0,IE
Night Changes,One Direction,boy band,2014.0,120.0,52.0,67.0,-8.0,12.0,37.0,227.0,86.0,4.0,89.0,UNKNOWN
Blank Space,Taylor Swift,pop,2014.0,96.0,70.0,76.0,-5.0,9.0,57.0,232.0,10.0,5.0,88.0,US
I Love You So,The Walters,chicago indie,2014.0,76.0,65.0,57.0,-5.0,12.0,47.0,160.0,58.0,4.0,88.0,US
I'm Not The Only One,Sam Smith,pop,2014.0,82.0,49.0,68.0,-6.0,8.0,49.0,239.0,53.0,4.0,87.0,US
Photograph,Ed Sheeran,pop,2014.0,108.0,38.0,61.0,-10.0,10.0,20.0,259.0,61.0,5.0,87.0,GB
Style,Taylor Swift,pop,2014.0,95.0,79.0,59.0,-6.0,12.0,49.0,231.0,0.0,4.0,87.0,US
The Nights,Avicii,edm,2014.0,126.0,84.0,53.0,-5.0,25.0,65.0,177.0,2.0,4.0,87.0,SE
A Sky Full of Stars,Coldplay,permanent wave,2014.0,125.0,68.0,55.0,-6.0,21.0,16.0,268.0,1.0,3.0,86.0,GB
Maps,Maroon 5,pop,2014.0,120.0,71.0,74.0,-6.0,6.0,88.0,190.0,2.0,3.0,85.0,US
One Last Time,Ariana Grande,pop,2014.0,125.0,59.0,63.0,-5.0,10.0,10.0,197.0,9.0,3.0,85.0,US
Only Love Can Hurt Like This,Paloma Faith,british soul,2014.0,91.0,89.0,57.0,-5.0,33.0,30.0,233.0,10.0,8.0,85.0,GB
Riptide,Vance Joy,folk-pop,2014.0,102.0,73.0,48.0,-7.0,15.0,51.0,204.0,43.0,4.0,85.0,AU
Shake It Off,Taylor Swift,pop,2014.0,160.0,80.0,65.0,-5.0,33.0,94.0,219.0,6.0,17.0,85.0,US
Shut Up and Dance,WALK THE MOON,dance rock,2014.0,128.0,87.0,58.0,-4.0,26.0,62.0,199.0,1.0,6.0,85.0,US
Stay With Me,Sam Smith,pop,2014.0,84.0,42.0,42.0,-6.0,11.0,18.0,173.0,59.0,4.0,85.0,US
Take Me To Church,Hozier,irish singer-songwriter,2014.0,129.0,66.0,57.0,-5.0,12.0,44.0,242.0,63.0,5.0,85.0,IE
Thinking out Loud,Ed Sheeran,pop,2014.0,79.0,45.0,78.0,-6.0,18.0,59.0,282.0,47.0,3.0,85.0,GB
Summer,Calvin Harris,dance pop,2014.0,128.0,86.0,60.0,-4.0,14.0,74.0,223.0,2.0,3.0,84.0,UNKNOWN
Sugar,Maroon 5,pop,2014.0,120.0,79.0,75.0,-7.0,9.0,88.0,235.0,6.0,3.0,83.0,US
Animals,Maroon 5,pop,2014.0,190.0,74.0,28.0,-6.0,59.0,33.0,231.0,0.0,9.0,82.0,US
"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014.0,160.0,82.0,65.0,-5.0,9.0,96.0,233.0,22.0,18.0,82.0,US
Outside (feat. Ellie Goulding),Calvin Harris,dance pop,2014.0,128.0,82.0,65.0,-4.0,32.0,42.0,227.0,21.0,4.0,82.0,UNKNOWN
Rude,MAGIC!,pop,2014.0,144.0,76.0,77.0,-5.0,31.0,93.0,225.0,4.0,4.0,82.0,JP
Time of Our Lives,Pitbull,dance pop,2014.0,124.0,80.0,72.0,-6.0,69.0,72.0,229.0,9.0,6.0,82.0,US
Best Day Of My Life,American Authors,modern rock,2014.0,100.0,90.0,67.0,-2.0,6.0,54.0,194.0,6.0,3.0,81.0,US
Budapest,George Ezra,folk-pop,2014.0,128.0,46.0,72.0,-8.0,11.0,39.0,201.0,8.0,3.0,81.0,GB
Chandelier,Sia,australian dance,2014.0,117.0,79.0,40.0,-3.0,7.0,57.0,216.0,2.0,5.0,81.0,AU
Love Me Harder,Ariana Grande,pop,2014.0,99.0,71.0,47.0,-4.0,8.0,24.0,236.0,1.0,3.0,81.0,US
Steal My Girl,One Direction,boy band,2014.0,77.0,77.0,54.0,-6.0,11.0,55.0,228.0,0.0,3.0,81.0,UNKNOWN
Wildest Dreams,Taylor Swift,pop,2014.0,140.0,66.0,55.0,-7.0,11.0,47.0,220.0,7.0,7.0,81.0,US
Bang Bang,Jessie J,dance pop,2014.0,150.0,79.0,71.0,-3.0,38.0,75.0,199.0,26.0,9.0,80.0,GB
Like I Can,Sam Smith,pop,2014.0,100.0,63.0,66.0,-7.0,12.0,48.0,167.0,34.0,4.0,80.0,US
Am I Wrong,Nico & Vinz,pop,2014.0,120.0,68.0,73.0,-6.0,55.0,78.0,246.0,18.0,3.0,79.0,DE
Bad Blood,Taylor Swift,pop,2014.0,170.0,80.0,65.0,-6.0,15.0,30.0,212.0,9.0,18.0,79.0,US
Blame (feat. John Newman),Calvin Harris,dance pop,2014.0,128.0,86.0,41.0,-4.0,34.0,35.0,213.0,3.0,8.0,79.0,UNKNOWN
Break Free,Ariana Grande,pop,2014.0,130.0,70.0,69.0,-5.0,20.0,28.0,215.0,1.0,5.0,79.0,US
Me And My Broken Heart,Rixton,pop,2014.0,174.0,78.0,55.0,-4.0,13.0,55.0,194.0,0.0,3.0,79.0,UNKNOWN
Shower,Becky G,latin pop,2014.0,120.0,53.0,70.0,-8.0,28.0,12.0,206.0,3.0,5.0,79.0,DE
Waves - Robin Schulz Radio Edit,Mr. Probz,tropical house,2014.0,120.0,51.0,83.0,-9.0,8.0,45.0,208.0,1.0,4.0,79.0,NL
Collard Greens,ScHoolboy Q,gangster rap,2014.0,154.0,57.0,83.0,-5.0,21.0,65.0,300.0,3.0,6.0,78.0,UNKNOWN
Counting Stars,OneRepublic,piano rock,2014.0,122.0,71.0,66.0,-5.0,12.0,48.0,258.0,7.0,4.0,78.0,US
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,canadian contemporary r&b,2014.0,120.0,38.0,66.0,-6.0,10.0,43.0,252.0,39.0,3.0,78.0,CA
Elastic Heart,Sia,australian dance,2014.0,130.0,79.0,42.0,-5.0,15.0,50.0,257.0,1.0,5.0,78.0,AU
Problem,Ariana Grande,pop,2014.0,103.0,81.0,66.0,-5.0,16.0,63.0,194.0,2.0,15.0,78.0,US
Jealous,Labrinth,indie poptimism,2014.0,117.0,15.0,44.0,-9.0,11.0,10.0,288.0,87.0,5.0,77.0,GB
Habits (Stay High),Tove Lo,metropopolis,2014.0,110.0,65.0,73.0,-4.0,8.0,35.0,209.0,7.0,3.0,76.0,SE
Little Do You Know,Alex & Sierra,pop,2014.0,146.0,29.0,50.0,-9.0,19.0,37.0,185.0,75.0,3.0,76.0,US
The Heart Wants What It Wants,Selena Gomez,pop,2014.0,83.0,79.0,62.0,-5.0,14.0,62.0,227.0,5.0,4.0,76.0,US
Under Control (feat. Hurts),Calvin Harris,dance pop,2014.0,126.0,92.0,54.0,-3.0,12.0,51.0,184.0,13.0,8.0,76.0,UNKNOWN
Loyal (feat. Lil Wayne & Tyga),Chris Brown,r&b,2014.0,99.0,52.0,84.0,-6.0,19.0,62.0,265.0,2.0,5.0,75.0,US
The Hills,The Weeknd,canadian contemporary r&b,2015.0,113.0,56.0,59.0,-7.0,14.0,14.0,242.0,7.0,5.0,88.0,CA
Stressed Out,Twenty One Pilots,modern rock,2015.0,170.0,64.0,73.0,-6.0,6.0,65.0,202.0,5.0,14.0,87.0,US
Daddy Issues,The Neighbourhood,modern alternative rock,2015.0,85.0,52.0,59.0,-9.0,12.0,34.0,260.0,7.0,3.0,86.0,US
The Less I Know The Better,Tame Impala,australian psych,2015.0,117.0,74.0,64.0,-4.0,17.0,79.0,216.0,1.0,3.0,86.0,AU
Hymn for the Weekend,Coldplay,permanent wave,2015.0,90.0,69.0,49.0,-6.0,33.0,41.0,258.0,21.0,4.0,85.0,GB
Love Yourself,Justin Bieber,canadian pop,2015.0,100.0,38.0,61.0,-10.0,28.0,52.0,234.0,84.0,44.0,85.0,CA
Can't Feel My Face,The Weeknd,canadian contemporary r&b,2015.0,108.0,77.0,71.0,-6.0,11.0,58.0,214.0,11.0,4.0,84.0,CA
Don't,Bryson Tiller,kentucky hip hop,2015.0,97.0,36.0,77.0,-6.0,10.0,19.0,198.0,22.0,20.0,84.0,US
Ride,Twenty One Pilots,modern rock,2015.0,75.0,71.0,65.0,-5.0,11.0,57.0,215.0,1.0,4.0,84.0,US
See You Again (feat. Charlie Puth),Wiz Khalifa,hip hop,2015.0,80.0,48.0,69.0,-8.0,6.0,28.0,230.0,37.0,8.0,84.0,US
Uptown Funk (feat. Bruno Mars),Mark Ronson,pop soul,2015.0,115.0,61.0,86.0,-7.0,3.0,93.0,270.0,1.0,8.0,84.0,GB
Waiting For Love,Avicii,edm,2015.0,128.0,74.0,58.0,-4.0,20.0,61.0,231.0,31.0,5.0,84.0,SE
Sorry,Justin Bieber,canadian pop,2015.0,100.0,76.0,65.0,-4.0,30.0,41.0,201.0,8.0,5.0,83.0,CA
Alright,Kendrick Lamar,conscious hip hop,2015.0,110.0,77.0,80.0,-6.0,8.0,56.0,219.0,7.0,24.0,82.0,US
Bitch Better Have My Money,Rihanna,barbadian pop,2015.0,103.0,73.0,78.0,-5.0,26.0,40.0,219.0,5.0,6.0,82.0,US
Electric Love,BØRNS,indie poptimism,2015.0,120.0,80.0,61.0,-8.0,26.0,52.0,218.0,1.0,5.0,82.0,US
Stitches,Shawn Mendes,canadian pop,2015.0,150.0,75.0,75.0,-7.0,5.0,75.0,207.0,2.0,7.0,82.0,CA
Wait a Minute!,WILLOW,afrofuturism,2015.0,101.0,71.0,76.0,-5.0,9.0,67.0,197.0,4.0,3.0,82.0,US
Drag Me Down,One Direction,boy band,2015.0,138.0,70.0,73.0,-6.0,7.0,60.0,192.0,11.0,4.0,81.0,UNKNOWN
Perfect,One Direction,boy band,2015.0,100.0,82.0,65.0,-5.0,12.0,40.0,230.0,6.0,8.0,81.0,UNKNOWN
Adventure of a Lifetime,Coldplay,permanent wave,2015.0,112.0,92.0,64.0,-4.0,15.0,53.0,264.0,0.0,4.0,80.0,GB
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,edm,2015.0,118.0,69.0,78.0,-6.0,16.0,60.0,181.0,17.0,3.0,80.0,JM
Cool for the Summer,Demi Lovato,pop,2015.0,114.0,61.0,58.0,-6.0,14.0,34.0,215.0,0.0,4.0,80.0,US
Exchange,Bryson Tiller,kentucky hip hop,2015.0,160.0,43.0,53.0,-11.0,14.0,28.0,195.0,11.0,19.0,80.0,US
FourFiveSeconds,Rihanna,barbadian pop,2015.0,206.0,27.0,58.0,-6.0,13.0,35.0,188.0,88.0,5.0,80.0,US
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,hip pop,2015.0,108.0,53.0,63.0,-7.0,18.0,42.0,225.0,40.0,4.0,80.0,US
Locked Away (feat. Adam Levine),R. City,reggae fusion,2015.0,118.0,67.0,51.0,-6.0,5.0,55.0,227.0,30.0,7.0,80.0,XG
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,indietronica,2015.0,190.0,61.0,26.0,-7.0,13.0,28.0,253.0,25.0,5.0,80.0,GB
Scars To Your Beautiful,Alessia Cara,canadian contemporary r&b,2015.0,97.0,74.0,57.0,-6.0,11.0,45.0,230.0,3.0,13.0,80.0,CA
When We Were Young,Adele,british soul,2015.0,144.0,60.0,38.0,-6.0,10.0,27.0,291.0,30.0,5.0,80.0,GB
How Deep Is Your Love,Calvin Harris,dance pop,2015.0,122.0,87.0,74.0,-4.0,39.0,34.0,213.0,4.0,7.0,79.0,UNKNOWN
Sugar (feat. Francesco Yates),Robin Schulz,deep euro house,2015.0,123.0,82.0,64.0,-5.0,16.0,64.0,219.0,2.0,6.0,79.0,DE
This Could Be Us,Rae Sremmurd,melodic rap,2015.0,143.0,69.0,73.0,-5.0,12.0,76.0,206.0,29.0,13.0,79.0,US
What Do You Mean?,Justin Bieber,canadian pop,2015.0,125.0,57.0,85.0,-8.0,8.0,79.0,206.0,59.0,10.0,79.0,CA
Lean On (feat. MØ & DJ Snake),Major Lazer,dance pop,2015.0,98.0,81.0,72.0,-3.0,56.0,27.0,177.0,0.0,6.0,78.0,JM
My House,Flo Rida,dance pop,2015.0,94.0,70.0,69.0,-5.0,13.0,74.0,192.0,2.0,5.0,78.0,US
Hello,Adele,british soul,2015.0,79.0,43.0,58.0,-6.0,9.0,29.0,296.0,33.0,3.0,77.0,GB
